raceId,driverId,lap,driverOvertaken
1006,815,28,842
1006,815,29,838
1006,828,4,842
1006,828,32,845
1006,830,3,815
1006,830,4,839
1006,830,6,832
1006,830,7,807
1006,832,26,828
1006,839,25,838
1006,839,26,845
1006,839,28,828
1006,842,10,828
1006,842,50,845
1006,843,35,842
1007,8,2,832
1007,20,34,817
1007,20,39,1
1007,154,4,842
1007,154,38,815
1007,807,15,825
1007,807,15,154
1007,815,14,828
1007,815,34,844
1007,825,38,815
1007,825,49,845
1007,828,29,845
1007,828,38,815
1007,830,15,8
1007,832,14,825
1007,832,15,828
1007,838,2,154
1007,838,4,842
1007,838,4,845
1007,838,14,840
1007,838,25,842
1007,838,33,154
1007,838,38,815
1007,839,32,845
1007,839,38,815
1007,839,62,843
1007,840,32,845
1007,840,38,815
1007,842,45,845
1007,842,49,840
1007,842,53,839
1007,842,54,843
1007,843,31,845
1007,843,38,815
1007,844,16,839
1007,844,17,843
1007,844,18,154
1007,844,25,825
1007,844,37,815
1007,845,38,815
1007,845,65,825
1008,1,24,844
1008,1,44,830
1008,4,20,828
1008,4,64,840
1008,4,68,845
1008,8,4,20
1008,8,35,20
1008,8,44,822
1008,20,29,825
1008,20,31,154
1008,20,58,844
1008,154,34,839
1008,807,9,828
1008,815,9,828
1008,815,18,842
1008,815,42,843
1008,817,2,828
1008,817,3,842
1008,817,4,154
1008,817,5,844
1008,817,46,20
1008,822,23,825
1008,822,29,154
1008,825,9,828
1008,825,13,842
1008,830,3,8
1008,830,4,20
1008,830,10,822
1008,830,39,1
1008,832,9,828
1008,832,70,842
1008,838,31,4
1008,838,55,840
1008,838,60,845
1008,839,3,840
1008,839,4,845
1008,839,9,843
1008,839,14,4
1008,839,16,828
1008,839,32,807
1008,839,47,840
1008,839,48,845
1008,839,61,840
1008,839,63,845
1008,840,20,828
1008,840,43,839
1008,843,69,842
1008,844,37,815
1008,845,43,839
1009,4,32,845
1009,4,34,843
1009,20,35,822
1009,154,6,8
1009,154,9,843
1009,154,11,845
1009,154,32,838
1009,815,6,8
1009,815,16,839
1009,817,6,8
1009,817,39,822
1009,825,5,840
1009,828,7,832
1009,830,6,8
1009,830,6,839
1009,830,38,822
1009,832,6,8
1009,832,14,828
1009,839,6,8
1009,839,22,843
1009,839,23,845
1009,839,30,154
1009,839,31,838
1009,839,38,840
1009,842,31,845
1009,842,33,843
1009,843,25,845
1009,844,6,8
1009,844,9,840
1009,844,10,825
1009,844,26,4
1010,8,19,841
1010,154,26,841
1010,807,19,841
1010,815,15,847
1010,815,26,848
1010,817,4,9
1010,825,18,841
1010,830,31,20
1010,842,2,841
1010,846,26,841
1011,1,2,822
1011,1,16,817
1011,1,48,844
1011,8,6,825
1011,8,11,847
1011,8,15,841
1011,8,35,825
1011,8,36,841
1011,8,45,817
1011,9,6,847
1011,20,16,817
1011,20,23,1
1011,20,41,817
1011,20,41,846
1011,20,43,807
1011,807,4,815
1011,807,6,825
1011,807,14,815
1011,807,21,8
1011,807,39,817
1011,815,7,825
1011,815,11,847
1011,817,4,8
1011,817,6,825
1011,817,30,825
1011,822,14,830
1011,822,18,817
1011,822,54,844
1011,826,2,841
1011,826,15,9
1011,826,42,825
1011,830,13,841
1011,830,18,817
1011,832,16,154
1011,832,31,9
1011,832,43,9
1011,832,49,847
1011,840,37,847
1011,841,33,825
1011,842,12,848
1011,842,17,825
1011,842,22,815
1011,842,44,848
1011,842,52,817
1011,844,2,822
1011,844,6,20
1011,844,15,817
1011,846,2,848
1011,846,7,842
1011,846,9,825
1011,846,14,815
1011,846,26,8
1011,846,44,817
1011,847,4,9
1011,847,22,9
1011,848,18,825
1011,848,34,826
1011,848,36,825
1011,848,39,841
1012,8,3,825
1012,8,4,154
1012,8,10,807
1012,8,28,154
1012,20,11,844
1012,154,13,9
1012,154,17,847
1012,154,22,826
1012,807,13,9
1012,822,39,844
1012,825,13,9
1012,825,16,807
1012,825,17,847
1012,826,2,9
1012,826,3,847
1012,826,4,841
1012,826,13,9
1012,826,17,847
1012,826,40,847
1012,832,20,9
1012,832,53,841
1012,840,27,841
1012,840,31,825
1012,840,55,825
1012,841,14,9
1012,841,16,807
1012,841,18,847
1012,842,23,8
1012,846,43,9
1012,847,41,826
1012,848,3,9
1012,848,4,847
1012,848,5,841
1012,848,21,847
1012,848,26,841
1012,848,30,825
1013,1,33,844
1013,8,13,9
1013,8,14,847
1013,8,24,154
1013,8,27,825
1013,8,31,817
1013,8,31,826
1013,154,6,841
1013,154,11,848
1013,154,31,817
1013,154,31,826
1013,807,16,847
1013,807,24,154
1013,807,31,817
1013,807,31,826
1013,815,14,154
1013,817,15,847
1013,817,19,8
1013,817,21,825
1013,817,24,154
1013,822,32,844
1013,825,12,9
1013,825,13,847
1013,825,24,154
1013,825,31,817
1013,825,31,826
1013,826,11,9
1013,826,12,847
1013,826,18,154
1013,830,6,815
1013,830,17,842
1013,832,3,826
1013,832,8,846
1013,832,16,154
1013,840,3,817
1013,840,4,826
1013,840,16,847
1013,840,20,8
1013,840,24,154
1013,840,25,825
1013,840,31,817
1013,840,31,826
1013,841,17,847
1013,841,24,154
1013,841,25,807
1013,841,31,817
1013,841,31,826
1013,841,32,825
1013,842,3,847
1013,842,5,8
1013,842,5,154
1013,842,6,841
1013,842,6,807
1013,842,10,848
1013,844,3,817
1013,844,4,826
1013,844,5,832
1013,844,5,846
1013,844,6,815
1013,844,9,830
1013,844,36,842
1013,846,11,847
1013,846,15,154
1013,848,18,847
1013,848,25,154
1013,848,27,807
1013,848,31,817
1013,848,31,826
1013,848,33,841
1013,848,33,825
1014,8,3,847
1014,8,5,9
1014,8,57,815
1014,20,21,848
1014,20,36,844
1014,807,2,9
1014,807,10,846
1014,817,56,807
1014,825,33,807
1014,825,53,154
1014,826,24,8
1014,826,33,807
1014,826,36,825
1014,826,61,154
1014,832,26,817
1014,832,53,826
1014,832,59,154
1014,841,20,9
1014,841,23,847
1014,844,12,20
1014,847,11,9
1015,154,8,844
1015,807,15,841
1015,807,15,9
1015,815,15,841
1015,815,15,9
1015,844,2,846
1015,844,7,154
1015,844,15,841
1015,847,15,841
1015,847,15,9
1016,8,2,9
1016,8,4,847
1016,8,15,825
1016,154,3,9
1016,154,6,847
1016,815,8,846
1016,815,14,825
1016,815,32,154
1016,817,10,841
1016,817,12,840
1016,822,38,817
1016,825,4,9
1016,825,8,847
1016,826,8,846
1016,826,14,825
1016,826,27,154
1016,826,32,841
1016,826,67,832
1016,830,6,846
1016,830,50,807
1016,830,51,817
1016,832,6,9
1016,832,10,825
1016,832,16,154
1016,832,27,841
1016,840,6,841
1016,840,8,846
1016,840,10,815
1016,840,66,832
1016,842,11,841
1016,844,35,830
1016,848,25,847
1017,8,6,841
1017,8,52,846
1017,20,5,846
1017,20,7,832
1017,154,3,9
1017,807,52,846
1017,817,6,841
1017,817,27,154
1017,817,52,846
1017,825,20,9
1017,825,24,847
1017,826,3,847
1017,826,4,9
1017,826,8,154
1017,826,15,825
1017,826,47,848
1017,840,12,825
1017,841,15,847
1017,841,16,9
1017,841,51,825
1017,842,28,154
1017,846,20,826
1017,847,18,9
1017,848,14,825
1017,848,29,841
1018,8,30,848
1018,20,4,846
1018,20,6,8
1018,20,23,842
1018,20,70,1
1018,807,5,825
1018,807,29,154
1018,815,4,825
1018,817,7,825
1018,817,64,840
1018,817,70,807
1018,825,22,9
1018,826,4,9
1018,826,15,847
1018,830,7,846
1018,830,9,8
1018,830,56,822
1018,830,69,844
1018,832,2,9
1018,832,3,154
1018,832,9,825
1018,832,23,817
1018,832,45,840
1018,832,47,807
1018,832,49,815
1018,832,51,841
1018,832,53,8
1018,840,6,825
1018,840,27,826
1018,840,31,154
1018,841,26,154
1018,841,33,848
1018,842,30,848
1018,842,32,8
1018,842,44,817
1018,846,14,8
1018,846,27,848
1018,846,41,817
1018,847,4,9
1018,847,4,826
1018,848,3,9
1018,848,10,154
1019,8,20,847
1019,8,24,807
1019,8,43,848
1019,20,49,9
1019,807,16,847
1019,807,51,848
1019,815,3,841
1019,815,5,8
1019,817,18,841
1019,817,24,807
1019,817,25,848
1019,826,4,841
1019,826,16,9
1019,826,19,8
1019,826,19,847
1019,826,21,815
1019,826,43,807
1019,826,45,848
1019,830,20,844
1019,830,27,842
1019,840,3,841
1019,840,16,9
1019,840,41,847
1019,842,12,20
1019,842,37,20
1019,842,37,830
1019,844,36,842
1019,844,37,20
1019,844,37,830
1019,846,52,848
1019,847,21,8
1019,848,12,807
1019,848,15,847
1020,1,36,848
1020,1,38,807
1020,1,61,847
1020,1,62,9
1020,8,5,9
1020,8,5,846
1020,8,5,847
1020,8,6,840
1020,8,54,825
1020,8,55,154
1020,9,51,847
1020,20,2,817
1020,20,5,9
1020,20,5,847
1020,20,6,840
1020,20,39,8
1020,20,46,841
1020,20,51,825
1020,20,51,842
1020,20,54,848
1020,20,60,832
1020,20,62,840
1020,20,63,826
1020,154,6,9
1020,154,18,832
1020,154,34,825
1020,154,54,825
1020,807,5,840
1020,807,6,825
1020,807,18,8
1020,807,30,1
1020,817,6,9
1020,822,5,825
1020,822,30,1
1020,822,37,807
1020,826,6,842
1020,826,18,832
1020,826,51,840
1020,830,2,8
1020,830,5,825
1020,830,30,1
1020,830,48,840
1020,832,5,9
1020,832,5,847
1020,840,20,825
1020,840,40,847
1020,841,6,9
1020,841,6,154
1020,841,6,847
1020,841,18,832
1020,841,56,825
1020,841,62,154
1020,842,14,826
1020,842,18,832
1020,842,18,154
1020,842,39,8
1020,842,52,825
1020,844,5,840
1020,844,6,825
1020,846,2,847
1020,846,18,832
1020,848,5,9
1020,848,6,847
1020,848,18,832
1020,848,30,1
1020,848,48,842
1020,848,50,825
1021,8,33,807
1021,20,2,822
1021,20,68,844
1021,807,65,826
1021,817,8,841
1021,817,10,840
1021,817,14,847
1021,817,67,826
1021,822,11,9
1021,822,13,841
1021,822,14,840
1021,822,15,847
1021,822,32,817
1021,822,34,825
1021,822,49,848
1021,822,50,826
1021,822,51,815
1021,822,63,846
1021,825,12,847
1021,825,67,826
1021,826,8,847
1021,826,18,848
1021,826,24,154
1021,840,52,9
1021,840,60,841
1021,842,32,807
1021,846,31,817
1021,846,33,825
1021,848,61,826
1021,848,64,815
1022,1,32,20
1022,8,6,9
1022,8,7,847
1022,8,37,9
1022,20,17,846
1022,154,18,825
1022,154,42,817
1022,807,5,848
1022,807,14,9
1022,807,17,847
1022,807,18,8
1022,807,20,825
1022,807,40,817
1022,807,40,154
1022,807,43,842
1022,815,10,825
1022,815,17,8
1022,815,18,825
1022,815,24,154
1022,815,26,817
1022,817,5,9
1022,817,6,847
1022,817,16,825
1022,825,28,9
1022,825,29,8
1022,825,29,847
1022,825,41,154
1022,825,42,817
1022,826,13,825
1022,826,27,840
1022,826,29,807
1022,826,31,842
1022,826,33,154
1022,826,34,817
1022,840,12,825
1022,840,17,847
1022,840,19,8
1022,840,21,825
1022,840,40,817
1022,840,40,154
1022,841,14,825
1022,841,35,154
1022,841,37,842
1022,841,38,817
1022,842,11,825
1022,842,15,847
1022,842,17,8
1022,842,18,825
1022,842,34,154
1022,842,39,817
1022,844,27,20
1022,846,21,826
1022,848,14,825
1022,848,29,840
1022,848,32,842
1022,848,33,154
1022,848,34,817
1022,848,37,826
1022,848,44,815
1023,1,23,807
1023,1,26,817
1023,8,6,847
1023,8,9,9
1023,8,35,9
1023,20,2,807
1023,20,23,154
1023,20,25,8
1023,20,33,847
1023,20,52,847
1023,154,5,847
1023,154,6,9
1023,154,6,842
1023,815,3,154
1023,815,4,847
1023,815,5,9
1023,815,6,840
1023,815,6,842
1023,815,31,825
1023,815,38,841
1023,817,5,807
1023,822,42,1
1023,825,3,848
1023,825,6,840
1023,826,6,840
1023,826,9,825
1023,830,10,9
1023,830,11,847
1023,830,15,8
1023,830,18,842
1023,830,22,846
1023,830,32,842
1023,830,35,846
1023,830,41,841
1023,832,6,840
1023,840,25,847
1023,841,3,848
1023,841,6,840
1023,842,2,9
1023,844,22,807
1023,844,26,817
1023,846,5,847
1023,846,7,9
1023,846,8,842
1023,847,10,9
1023,848,6,840
1023,848,8,825
1023,848,15,841
1023,848,33,841
